movie,city_name,cinema_date,cinema_name,cinema_url,cinema_address,hall,lang,begin_time,all_seats,selectable_seat,sold_seat,occupancy_rate,url
八角笼中,北京,2023-07-27,东都影城,https://www.maoyan.com/cinema/262?poi=30903,地址：朝阳区劲松街道东四环中路195号华腾新天地5层,3号（激光厅）,国语2D,16:00,185,184,1,0.54%,https://www.maoyan.com/xseats/202307270561591?movieId=1413252&cinemaId=262
八角笼中,北京,2023-07-27,东融国际影城（西小口店）,https://www.maoyan.com/cinema/25045?poi=165628440,地址：海淀区东升地区文龙家园四里悦茂购物中心4层,6号高清激光厅,国语2D,11:10,69,67,2,2.90%,https://www.maoyan.com/xseats/202307270430568?movieId=1413252&cinemaId=25045
八角笼中,北京,2023-07-27,万达影城（通州万达广场IMAX杜比影院店）,https://www.maoyan.com/cinema/10837?poi=41521114,地址：通州区新华西街58号万达广场1号楼5层,9号厅-杜比全景声厅,国语2D,23:20,222,67,155,69.82%,https://www.maoyan.com/xseats/202307270773037?movieId=1413252&cinemaId=10837
八角笼中,北京,2023-07-27,东都影城,https://www.maoyan.com/cinema/262?poi=30903,地址：朝阳区劲松街道东四环中路195号华腾新天地5层,4号（激光厅）,国语2D,18:50,92,88,4,4.35%,https://www.maoyan.com/xseats/202307270561592?movieId=1413252&cinemaId=262
八角笼中,北京,2023-07-27,万达影城（西铁营万达广场IMAX店）,https://www.maoyan.com/cinema/24580?poi=164912365,地址：丰台区右安门街道西铁营中路1号万达广场七层,9号厅,国语2D,22:00,87,27,60,68.97%,https://www.maoyan.com/xseats/202307270748416?movieId=1413252&cinemaId=24580
八角笼中,北京,2023-07-27,东都影城,https://www.maoyan.com/cinema/262?poi=30903,地址：朝阳区劲松街道东四环中路195号华腾新天地5层,4号（激光厅）,国语2D,11:45,92,92,0,0.00%,https://www.maoyan.com/xseats/202307270561590?movieId=1413252&cinemaId=262
八角笼中,北京,2023-07-27,万达影城（通州万达广场IMAX杜比影院店）,https://www.maoyan.com/cinema/10837?poi=41521114,地址：通州区新华西街58号万达广场1号楼5层,8号厅,国语2D,11:50,171,49,122,71.35%,https://www.maoyan.com/xseats/202307270773039?movieId=1413252&cinemaId=10837
八角笼中,北京,2023-07-27,万达影城（通州万达广场IMAX杜比影院店）,https://www.maoyan.com/cinema/10837?poi=41521114,地址：通州区新华西街58号万达广场1号楼5层,9号厅-杜比全景声厅,国语2D,21:05,222,67,155,69.82%,https://www.maoyan.com/xseats/202307270773038?movieId=1413252&cinemaId=10837
八角笼中,北京,2023-07-27,万达影城（西铁营万达广场IMAX店）,https://www.maoyan.com/cinema/24580?poi=164912365,地址：丰台区右安门街道西铁营中路1号万达广场七层,9号厅,国语2D,17:25,87,27,60,68.97%,https://www.maoyan.com/xseats/202307270748415?movieId=1413252&cinemaId=24580
八角笼中,北京,2023-07-27,万达影城（房山首创奥莱激光IMAX店）,https://www.maoyan.com/cinema/27189?poi=193725332,地址：房山区长阳镇京良路首创奥特莱斯广场二期,VIP厅-停车免费-儿童需购票,国语2D,18:15,98,28,70,71.43%,https://www.maoyan.com/xseats/202307270764788?movieId=1413252&cinemaId=27189
八角笼中,北京,2023-07-27,万达影城（房山首创奥莱激光IMAX店）,https://www.maoyan.com/cinema/27189?poi=193725332,地址：房山区长阳镇京良路首创奥特莱斯广场二期,VIP厅-停车免费-儿童需购票,国语2D,16:00,98,28,70,71.43%,https://www.maoyan.com/xseats/202307270764787?movieId=1413252&cinemaId=27189
八角笼中,北京,2023-07-27,万达影城（槐房万达广场IMAX店）,https://www.maoyan.com/cinema/16657?poi=131412291,地址：丰台区槐房南路6号院万达广场4层,7号厅,国语2D,22:40,269,85,184,68.40%,https://www.maoyan.com/xseats/202307270667522?movieId=1413252&cinemaId=16657
八角笼中,北京,2023-07-27,万达影城（槐房万达广场IMAX店）,https://www.maoyan.com/cinema/16657?poi=131412291,地址：丰台区槐房南路6号院万达广场4层,6号厅,国语2D,16:00,104,30,74,71.15%,https://www.maoyan.com/xseats/202307270667524?movieId=1413252&cinemaId=16657
八角笼中,北京,2023-07-27,万达影城（槐房万达广场IMAX店）,https://www.maoyan.com/cinema/16657?poi=131412291,地址：丰台区槐房南路6号院万达广场4层,6号厅,国语2D,18:15,104,29,75,72.12%,https://www.maoyan.com/xseats/202307270667523?movieId=1413252&cinemaId=16657
八角笼中,北京,2023-07-27,万达影城（西铁营万达广场IMAX店）,https://www.maoyan.com/cinema/24580?poi=164912365,地址：丰台区右安门街道西铁营中路1号万达广场七层,9号厅,国语2D,15:10,87,27,60,68.97%,https://www.maoyan.com/xseats/202307270748417?movieId=1413252&cinemaId=24580
八角笼中,北京,2023-07-27,万达影城（槐房万达广场IMAX店）,https://www.maoyan.com/cinema/16657?poi=131412291,地址：丰台区槐房南路6号院万达广场4层,5号厅,国语2D,21:35,269,85,184,68.40%,https://www.maoyan.com/xseats/202307270667521?movieId=1413252&cinemaId=16657
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,17:30,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579944?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,15:10,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579940?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,22:05,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579938?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,3号厅,国语2D,13:40,126,38,88,69.84%,https://www.maoyan.com/xseats/202307270579939?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,19:50,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579941?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,12:55,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579942?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,SFC上影影城（北京大兴龙湖天街IMAX店）,https://www.maoyan.com/cinema/15915?poi=96251713,地址：大兴区生物医药基地龙湖天街商场3层,4号厅（如遇3D电影凭电影票领取3D眼镜）,国语2D,20:30,103,18,85,82.52%,https://www.maoyan.com/xseats/202307270526160?movieId=1413252&cinemaId=15915
八角笼中,北京,2023-07-27,SFC上影影城（北京大兴龙湖天街IMAX店）,https://www.maoyan.com/cinema/15915?poi=96251713,地址：大兴区生物医药基地龙湖天街商场3层,3号厅（如遇3D电影凭电影票领取3D眼镜）,国语2D,21:20,227,60,167,73.57%,https://www.maoyan.com/xseats/202307270526162?movieId=1413252&cinemaId=15915
八角笼中,北京,2023-07-27,万达影城（延庆万达广场CINITY店）,https://www.maoyan.com/cinema/36047?poi=839123925,地址：延庆区延庆镇庆园街59号万达广场4层,3号厅,国语2D,19:35,107,31,76,71.03%,https://www.maoyan.com/xseats/202307270714196?movieId=1413252&cinemaId=36047
八角笼中,北京,2023-07-27,万达影城（怀柔万达广场IMAX店）,https://www.maoyan.com/cinema/24662?poi=165035028,地址：怀柔区府前西街1号院1号楼万达广场7层,长空腾飞雷宇厅-9号厅,国语2D,10:40,105,32,73,69.52%,https://www.maoyan.com/xseats/202307270579943?movieId=1413252&cinemaId=24662
八角笼中,北京,2023-07-27,万达影城（延庆万达广场CINITY店）,https://www.maoyan.com/cinema/36047?poi=839123925,地址：延庆区延庆镇庆园街59号万达广场4层,3号厅,国语2D,13:15,107,31,76,71.03%,https://www.maoyan.com/xseats/202307270714195?movieId=1413252&cinemaId=36047
八角笼中,北京,2023-07-27,万达影城（延庆万达广场CINITY店）,https://www.maoyan.com/cinema/36047?poi=839123925,地址：延庆区延庆镇庆园街59号万达广场4层,3号厅,国语2D,15:30,107,31,76,71.03%,https://www.maoyan.com/xseats/202307270714194?movieId=1413252&cinemaId=36047
八角笼中,北京,2023-07-27,SFC上影影城（北京大兴龙湖天街IMAX店）,https://www.maoyan.com/cinema/15915?poi=96251713,地址：大兴区生物医药基地龙湖天街商场3层,7号厅（如遇3D电影凭电影票领取3D眼镜）,国语2D,17:25,127,28,99,77.95%,https://www.maoyan.com/xseats/202307270526156?movieId=1413252&cinemaId=15915
八角笼中,北京,2023-07-27,SFC上影影城（北京大兴龙湖天街IMAX店）,https://www.maoyan.com/cinema/15915?poi=96251713,地址：大兴区生物医药基地龙湖天街商场3层,5号厅（如遇3D电影凭电影票领取3D眼镜）,国语2D,13:25,227,40,187,82.38%,https://www.maoyan.com/xseats/202307270526161?movieId=1413252&cinemaId=15915
八角笼中,北京,2023-07-27,SFC上影影城（北京大兴龙湖天街IMAX店）,https://www.maoyan.com/cinema/15915?poi=96251713,地址：大兴区生物医药基地龙湖天街商场3层,2号厅（如遇3D电影凭电影票领取3D眼镜）,国语2D,19:20,231,15,216,93.51%,https://www.maoyan.com/xseats/202307270526159?movieId=1413252&cinemaId=15915
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,4号厅(凭影票免费停车1小时，单张使用不可叠加),国语2D,20:10,194,22,172,88.66%,https://www.maoyan.com/xseats/202307270582536?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,7号厅（凭影票免费停车1小时，单张使用不可叠加）,国语2D,18:50,141,15,126,89.36%,https://www.maoyan.com/xseats/202307270582534?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,5号摩摩哒按摩椅厅（凭影票免费停车1小时，单张使用不可叠加),国语2D,17:35,145,16,129,88.97%,https://www.maoyan.com/xseats/202307270390467?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,5号摩摩哒按摩椅厅（凭影票免费停车1小时，单张使用不可叠加),国语2D,15:20,145,16,129,88.97%,https://www.maoyan.com/xseats/202307270390466?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,2号厅（凭影票免费停车1小时，单张使用不可叠加),国语2D,14:40,65,9,56,86.15%,https://www.maoyan.com/xseats/202307270582535?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,万达影城（天通苑龙德广场IMAX店）,https://www.maoyan.com/cinema/151?poi=30864,地址：昌平区天通苑南街道立汤路186号龙德广场5层,2号厅,国语2D,12:05,164,49,115,70.12%,https://www.maoyan.com/xseats/202307270579084?movieId=1413252&cinemaId=151
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,4号厅(凭影票免费停车1小时，单张使用不可叠加),国语2D,13:15,194,22,172,88.66%,https://www.maoyan.com/xseats/202307270582537?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,SFC上影影城（房山绿地缤纷城店）,https://www.maoyan.com/cinema/13618?poi=52294367,地址：房山区天星街1号院7号楼绿地缤纷城F3层,5号摩摩哒按摩椅厅（凭影票免费停车1小时，单张使用不可叠加),国语2D,10:20,145,16,129,88.97%,https://www.maoyan.com/xseats/202307270390465?movieId=1413252&cinemaId=13618
八角笼中,北京,2023-07-27,中国木偶艺术剧院,https://www.maoyan.com/cinema/252?poi=82596,地址：朝阳区安华路安华西里甲1号,小铃铛剧场  儿童需购票,国语2D,19:00,82,78,4,4.88%,https://www.maoyan.com/xseats/202307270719418?movieId=1413252&cinemaId=252
八角笼中,北京,2023-07-27,中国电影博物馆,https://www.maoyan.com/cinema/181?poi=1436410,地址：朝阳区草场地南影路9号,2号厅,国语2D,10:00,117,98,19,16.24%,https://www.maoyan.com/xseats/202307270389367?movieId=1413252&cinemaId=181
八角笼中,北京,2023-07-27,中国木偶艺术剧院,https://www.maoyan.com/cinema/252?poi=82596,地址：朝阳区安华路安华西里甲1号,小铃铛剧场  儿童需购票,国语2D,14:30,82,82,0,0.00%,https://www.maoyan.com/xseats/202307270719417?movieId=1413252&cinemaId=252
八角笼中,北京,2023-07-27,中国木偶艺术剧院,https://www.maoyan.com/cinema/252?poi=82596,地址：朝阳区安华路安华西里甲1号,黑猫剧场  儿童需购票,国语2D,10:15,66,66,0,0.00%,https://www.maoyan.com/xseats/202307270719419?movieId=1413252&cinemaId=252
八角笼中,北京,2023-07-27,中影CFR国际影城（望京万科时代中心店）,https://www.maoyan.com/cinema/26332?poi=190314402,地址：朝阳区望京街9号万科时代中心F座B1层,5号厅(饮料3元起),国语2D,10:15,92,32,60,65.22%,https://www.maoyan.com/xseats/202307270389026?movieId=1413252&cinemaId=26332
八角笼中,北京,2023-07-27,中影华臣全激光影城（石榴中心店）,https://www.maoyan.com/cinema/16832?poi=150259374,地址：丰台区榴乡路88号院石榴中心斯坦福广场B1层,6号激光厅（凭影券免费停车3小时到前台领取，电车停车2小时）,国语2D,22:55,77,4,73,94.81%,https://www.maoyan.com/xseats/202307270589901?movieId=1413252&cinemaId=16832
八角笼中,北京,2023-07-27,华联影城（通州激光影院）,https://www.maoyan.com/cinema/26095?poi=188992887,地址：通州区通胡大街甲3号3层03层商业3楼,4号激光厅(观看3D影片建议您自备或购买3D眼镜),国语2D,20:55,71,13,58,81.69%,https://www.maoyan.com/xseats/202307270486234?movieId=1413252&cinemaId=26095
八角笼中,北京,2023-07-27,中影华臣全激光影城（石榴中心店）,https://www.maoyan.com/cinema/16832?poi=150259374,地址：丰台区榴乡路88号院石榴中心斯坦福广场B1层,4号激光厅（凭影券免费停车3小时到前台领取，电车停车2小时）,国语2D,10:05,86,0,86,100.00%,https://www.maoyan.com/xseats/202307270589903?movieId=1413252&cinemaId=16832
八角笼中,北京,2023-07-27,中影华臣全激光影城（石榴中心店）,https://www.maoyan.com/cinema/16832?poi=150259374,地址：丰台区榴乡路88号院石榴中心斯坦福广场B1层,3号激光厅（凭影券免费停车3小时到前台领取，电车停车2小时）,国语2D,21:00,62,4,58,93.55%,https://www.maoyan.com/xseats/202307270589900?movieId=1413252&cinemaId=16832
八角笼中,北京,2023-07-27,中影华臣全激光影城（石榴中心店）,https://www.maoyan.com/cinema/16832?poi=150259374,地址：丰台区榴乡路88号院石榴中心斯坦福广场B1层,3号激光厅（凭影券免费停车3小时到前台领取，电车停车2小时）,国语2D,14:05,62,0,62,100.00%,https://www.maoyan.com/xseats/202307270589902?movieId=1413252&cinemaId=16832
八角笼中,北京,2023-07-27,中影华宇国际影城,https://www.maoyan.com/cinema/37680?poi=1145488230,地址：海淀区华宇时尚购物中心B1层（早10点前和晚22点后请从商场西侧正门电影院专用入口进入）,四号激光情侣厅,中文2D,12:15,36,24,12,33.33%,https://www.maoyan.com/xseats/202307270454154?movieId=1413252&cinemaId=37680
八角笼中,北京,2023-07-27,华谊兄弟影院（IMAX洋桥店）,https://www.maoyan.com/cinema/2548?poi=1547150,地址：丰台区马家堡东路101号院10号银泰百货6层（地铁10号线角门东站D口）,5号摩摩哒按摩椅厅,国语2D,09:40,127,47,80,62.99%,https://www.maoyan.com/xseats/202307270717773?movieId=1413252&cinemaId=2548
